id	texto	clase
11324	#BuenosDiasTVN solidario con los CHILENOS CON NADIE MAS .. ESTOS EXTRANJEROS SON DELINCUENTES BACHELET ARRUINASTES EL PAIS POR MAS DE 100 AÑOS VA COSTAR LIMPIARLO DE TODAS ESTA GESTE	odio
3543	Grande colo colo ctm!!!! Quinteros pone a arriagada wn el cabro esta demostrando que tiene las condiciones #VamosColoColo	incivilidad
8484	El que diga que Vidal no hace falta en el equipo que me la venga a chupar jiles qlos	incivilidad
9661	@user Se roban entre delincuentes	normal
239	Es importante que los gobiernos trabajen con los pueblos indígenas para desarrollar nuevas formas de vida. Esto asegurará que estos pueblos puedan disfrutar de una vida saludable y productiva sin desplazar o explotar a otros pueblos.	normal
4641	@user @user @user Si sacan plebiscito de salida yo le pido al @user que le devuelva la democracia a la ciudadania. 155 weones no impondran una constitucion sin que la gente la vote. Mismo que alegaban de la actual.	incivilidad
14904	@user Pero que programa estas viendo tu jajajaja si es una manipuladora cínica y falsa, en fin como por desgracia se que va ganar que os aproveche, mientras a disfrutar viendo como llora y patalea de rabia cuando no se hacen las cosas a su gusto, es muy prepotente y Vomitiva 🤢🤮 https://t.co/2eoMpZHlVa	normal
14775	@user El día del orgullo ? Soy orgullosa de ser mujer 👩 no tortillera	odio
1713	@user @user En mi calidad de mentora de @user de 🇺🇳 es necesario impulsar la protección del medioambiente espacial con visión de género. Por ejemplo nuestros cielos oscuros son patrimonio cultural de nuestros pueblos originarios , transmitido oral% por las mujeres.	normal
12861	Yo tenía un amigo que se llamaba Santiago rosso antes nos juntabamos 24/7, ahora que tiene mujer me clava el visto y no me habla más. Soldado caído	normal
5105	Qué impotencia y tristeza, fui a votar y él local literalmente vacío, todos somos chilenos, estamos viendo cómo se está destruyendo nuestro país y ni siquiera cumplimos con nuestro deber cívico. Podemos reclamar ó exigir después?	normal
13983	@user En la lengua inglesa el término “ negrito” o algo similar se entiende como algo discriminatorio,para ellos el no saber no exime d la culpa,el mensaje es “estas aquí y estas son las reglas”q es exagerado y fuera d contexto,sin duda,en latinoamerica es una expresión de cariño,pero.	normal
7359	@user Hay que salir a protestar por esto!! Como vamos a permitir que nuestra plata termine en manos de delincuentes y terroristas, por secretaria. @user @user	incivilidad
2181	Es al final pos weones tontos @user cómo tan weones por la chuchaaaaa! #BadBunnny	incivilidad
2799	@user Viste lo que decía de los Bolivianos  son malucos 😂🤣😂 y yo “pior” porque me río 😂🤣😂	incivilidad
10107	@user @user @user La derecha siempre se despreocupa de la educación, y abandona a la gente ignorante a los lobos socialistas, se preocupa muy tarde cuando ya los lobos están en faena de miseria.	incivilidad
14286	@user Que vengan no mas, son todos bien venidos. Chile, pais multimierdal, perdon, multicultural. https://t.co/9rdLTRCFyw	incivilidad
12441	@user Los mapuches no existen. Es la izquierda disfrazada de indios q quieren tener derechos, sin haber hecho nada para tenerlos	odio
5797	Que pasó con las feministas @user? Déjame decirte que EL PATRIARCADO LA HIZO OTRA VEZ! JAJAJAJA	normal
11907	@user @user @user @user Dónde querí q te saquemos la chucha facho qlo. Amariconao qlo, a q comisaría te vamos a buscar?	odio
11900	"@user ""Delincuente Mapuche"" fallece al ser baleado … Hay que decir las cosas como son. Basta de confundir a la gente"	odio
9726	@user Chile, país donde se investiga a la policía y no a los delincuentes.Y me refiero a todo nivel de delincuentes.	incivilidad
11762	@user Ese man mas payaso no puede ser en riesgo por hay que lo coja el negro del wap	incivilidad
8959	@user Y llega a instalar la wea un qliao terrible modelo que con cuea conecta el celu al cargador el ctm	incivilidad
4116	Si te rodeai de payasos, no esperí que te tomen en serio po!!	incivilidad
12176	te amo negro de mi vidaaa❤😍🖤	normal
13933	@user Jjajaajajaja    Antes o despues de volarle la raja a los come palomas	odio
14452	@user cdsm , donde es que dan el puto carnet ese , mierda con patria . es para un pana ...🙃	incivilidad
14316	@user eres un irresponsable, típico comportamiento arribista veneco	odio
10152	"SE VENDE   :$$$ CHILE 
TRAIDORES  ZÁNGANOS LARVAS BASURA  ADEFESIO CORRUPTOS 
LADRONES INEPTOS 
ASCURRANCE  POLÍTICOS CHUCHETUMADRE  MEZQUINOS 
CON EL PUEBLO CHILENO 
QUIÉN XUXA PUEDE HACER ALGO PUTA LA WEA  PUEBLO CHILENO 
ANDA LEVANTA LA CABEZA Y VERÁS TODA LA REALIDAD https://t.co/uhSBsii4LA"	incivilidad
3695	"📌 Les recordamos que mañana 9 de junio a las 18.30 hrs tendremos una nueva jornada del Club de Lectura ""Encuentros Literarios: La épica del sentimiento- Introducción a la lectura del escritor Stefan Zweig"".
Lectura de esta semana:  Veinticuatro horas en la vida de una mujer. https://t.co/4WN7QGdibS"	normal
12483	gente choro horrores https://t.co/MLFLkagrX9	normal
13762	Este 2018 fue tanta mierda acumulada q lo único bueno q me paso es haberme llevado solo una materia	normal
7574	"Yaren callate wna! Cuándo los Reyes hablan los campesino se cayan.
#ReyMirBuscanLaFelicidad"	incivilidad
5722	@user Tenía que salir el defensor de ilegales y delincuentes	normal
13393	tremendo aborto q se perdió tú mamá tonta maraca sapa y la conchetumare gracias x hacerte ver y darme cuenta q seguis existiendo me cai como el reverendo pico👎	odio
1720	@user @user Broma? Uyy que chistoso que maten mujeres, que chistoso que hayan balaceras y que chistoso que le quemen las casas a la gente, más chistoso aún si viene de la boca de un gobernador o presidente de la nación.	normal
13057	@user Pedia ayer en el Space de @user alguien que definiera que es una mujer, bueno, aqui va un intento simple:   1-mujer es un humano del sexo hembra   2-mujer es identidad de genero   Como puedes ver tiene mas de 1 uso y de una definicion	normal
2528	@user Será que se refiere a los venezolanos que vivimos fuera de Venezuela 😒😒😒	normal
8265	@user El personaje se comió a la persona, que manera de elegir sacos de huea en el gabinete del peor presidente de la historia, nefastos todos, 0 tino para opinar y se va en contra de los verdaderos héroes de esta pandemia. VIVA TODO EL PERSONAL DE SALUD	incivilidad
6657	@user @user Ahh que le gustaría a estos zánganos zurdeques...	incivilidad
901	@user No será musho? No se trata de “rotos” creo yo. Se trata de flaites que llenan las tiendas deportivas. Es cosa de asomarse, las tiendas nike o adidas son las más llenas.	incivilidad
7624	@user Gracias a la Página Futbolistas Chilenos en el Exterior por tantos aportes a la Roja.	normal
9054	Me quiero extirpar los testiculos la ctm	incivilidad
11212	@user mapuche de mierda y la puta que te pario	odio
9756	"@user @user Eso es en el caso que sean delincuentes,obviamente!
Si no son delincuentes no tendrían porque expulsarlos."	incivilidad
1393	@user Pobre Weon, a rastras llegó con las 10 mil firmas y ahora se cree justiciero de la moral. Al menos ella es clara y sin pelos en la Lengua y nunca ah firmado apoyando a la derecha criminalizando el movimiento. Eres la misma lacra politiquera.	incivilidad
9431	Estos culiaos pondrán hasta un barco en el arco ahora (?) #LaRojaxChv	incivilidad
2379	"Creo que el imbancable Mario Vargas Llosa se equivocó de candidata!
Pedro Castillo es súper conservador y va camino a ser el Ricardo Lagos o Lenin Moreno de la izquierda peruana!
No sé de dónde sacaron eso de que es de izquierda extrema?
Los medios fujimoristas agitan un fantasma https://t.co/uOkWThGa6k"	normal
12859	@user Este es un puto mierda que se cargará la selección	incivilidad
6968	@user @user @user @user no, ni de lejos. encarnan sí proyectos distintos en muchos aspectos, pero son aliados.	normal
5208	@user Éso no es cierto, no soy una mujer de derecha, voté por @user  porque odio a los Comunachos INFELICES desgraciados ,🤬🤬🤬 motivos personales mi venganza por robar mi trabajo de 33 años de servicio público sin indemnización ni nada gracias a un comunacho infeliz	incivilidad
12736	@user Cállate gordo gay de mierda, aniquilador de pijas, asesino de tortas, traficante de ñoquis, termotanque de canelones trolo	odio
10966	@user que me denuncie la inutul mogolica pajera down autista gila maraca aweona	odio
562	"No nos engañemos con este movimiento de la ""igualdad de género"". Esto no es una interacción social entre seres humanos normales, es una aberración. Esto no debería ser permitido y deberíamos revertirlo antes de que la sociedad se desintegre por completo."	odio
11882	quiero ahogarme en birrita negra y papas con cheddar	normal
13771	@user La arrogancia los caracteriza. Este a parte de mi dar la cara cual cobarde. Ni siquiera, sabe la diferencia entre un indio y un indígena y lo peor que siempre sus respuestas son jurando y creyendo que están por encima de otros cual culto. Dan pena !	incivilidad
3315	@user @user @user @user Jkjj la cagó, los mismos fachos reconociendo q votaron por Orrego y pidiendo a la DC q los reconozcan.Y la DC haciéndose los weones cuando el mismo Orrego fue a buscar votos a Radio Agricultura y dijo cosas como que no hay pres@user polític@user... No entiendo porque no se asumen.	incivilidad
3130	Será una señal ? Vuelve mi maldito encantador e insuperable? 🙏🏻 https://t.co/UE0mpUufdU	incivilidad
14249	En coordinación con @user, la SECAMPO realiza reuniones de trabajo en comunidades de #EnriqueEstrada, el marco del programa Escuela de Formación de Mujeres Líderes Rurales e Indígenas.  #EnZacatecasPodemos trabajar por la superación de la mujer rural https://t.co/BjcI70h4Pv	normal
3386	@user ¿no puede o no debe? porque hace rato que hay un grupo de chilenos que creen que pueden hacer cualquier cosa...	normal
2995	@user Los dientes, si tiene zarro y dientes negros.	normal
12536	@user @user @user Y está de dónde salió y luego dicen que no hay un objetivo claro en traer tanto inmigrante con sus propias heridas q no tienen nada q ver con chile ....fuera vaya a gritar y protestar a su país .... Po ayuda de mierda	odio
13194	@user @user @user Qué necesitan ? Más libertad de Pene, de Orto, de qué ? Nadie les amarra el sexo.. No sé que tanta victimización.. Trabajen y vivan de sus esfuerzos y no de sus llantos.. Chantas...	odio
2122	@user @user A la rechucha, en la RM	incivilidad
7252	"@user Santiago de Chile/Militantes y chilenos rinden homenaje a los 12 jóvenes del FPMR Asesinados por agentes del Estado ordenado por la derecha en la llamada Matanza de Corpus.Chisti 
https://t.co/xtXdEo3rD3"	normal
4939	@user @user Zorras ql  hijos de Pinochet … ustedes regalones ql quédense callados que toda la vida les han ayudado partiendo pro el estadio CORRUPTOS QL	incivilidad
8474	@user Gente wna. En un país donde se distribuyen millones de vacunas totalmente gratis....la gente no se vacuna. Y en otros países ( principalmente donde reina el socialismo ) hay que chupar verga por una vacuna.	incivilidad
13347	#24tarde Orgullo Gay? Alguien puede sentirse orgulloso de esa condición?? Como en los tiempos de NOE.	odio
2345	"Yo se que tenemos tejado de vidrio para criticar a los peruanos, si es que sale Keiko, pero es que coooomo po! 🤦‍♀️🤦‍♀️
No repitan la estupidez de chile!!
2 veces a don wea y miren como estamos!! 😩😩😩"	incivilidad
14332	Terrorista extranjeros pagados para destruir Chile.  Piñera renuncia, no haces tú trabajo del día que asumiste como presidente traídor. https://t.co/C0Z94yHOSu	odio
352	Todos estos inmigrantes dejan la mierda de su país para venir a nuestro y quedarse aquí. Son una carga para el sistema de salud, el sistema educativo e incluso para el sistema de seguridad. No pagan impuestos pero reciben todas las ventajas, ¿de dónde sacan el derecho? ¡Simplemente no tienen vergüenza! Esto debería ser un país de gente que realmente pertenece a él, no de extraños. ¡Tenemos que acabar con la inmigración ilegal de una vez por todas! Son unos delincuentes, tienen miedo de regresar al lugar de donde vinieron, no deben estar aquí. ¡Regresen a su país y mantengan su suciedad lejos de nuestra hermosa nación! ¡Dejen de robar trabajos a la gente local! ¡Dejen de colapsar nuestro sistema social! ¡Dejen de destruir nuestra cultura! ¡Dejen de ser una carga para nuestro país! ¡Fuera inmigrantes!	odio
7534	@user @user @user Achicar con pechos fríos? Jajaja no me hagas reir. lo quitaron por que los argentinos se pusieron como niñas ardidas	odio
4245	ALEXIS CULIAO ANDATE A LA CHUCHA WEON	incivilidad
5360	El esposo de una amiga le gusta ver deportes como a mi, pero se mudaron pa la concha de la lora 😭 no pego una	normal
15127	@user pero seguime la bardeada la puta madre	incivilidad
3663	"Los trabajos de cuidados y domésticos (en plural, pues hay muchas formas de cuidado) son indispensables para la economía productiva. Por esa razón, es impresentable que no sean considerados productivos. Aguante Iris Marion Young. 
https://t.co/AxBtmOLm1I"	normal
10351	"@user @user Tsss pero si hastas las santas mapuches intocables tratan a la gente de ""Winca"" con el más absoluto desprecio y los zurdos aweonaos los aplauden, y que facho pobre y bla bla, pero anda a decirles que son unos zurdos vendidos por pasta,se ofenden los perlas"	odio
14618	@user todos daban sus bendiciones a la mujer.  Le tocó el momento de hablar sobre su madre pero no terminó cortándose a medio discurso como lo había practicado en su cuarto unas horas antes. Aunque el que hizo todo aquello estaba en la sala (y nadie lo sabía, sólo él) tuvo que »	normal
1958	Si una mujer aborta, independiente de la opinion del que seria el papá, por que los hombres no tienen la decisión de ser o no papá independiente de la decision de la mama? Osea se que las personas abortan ilegalmente y que los papás ilegalmente no se hacen cargo, pero porque no?	normal
13251	Kena Lorenzini, camiona asquerosa Feminista al peo 🤑🤡🤮🔥 donde están tus cagas de compañeres? escondidas como las larvas asquerosas que son 🤮 https://t.co/mlYO4QbadZ	odio
